,ZIP Code,SAFMR 0BR,SAFMR 1BR,SAFMR 2BR,SAFMR 3BR,SAFMR 4BR,Total Population,Median Age,Percent Males,Percent Females,"Percent Race, White","Percent Race, Black","Percent Race, Native or Alaskan","Percent Race, Asian","Percent Race, Native Hawaiian or Pacific Islander","Percent Race, Two or more races","Percent Race, Hispanic or Latino",Percent speak another language at home,Percent never married,Percent married,Percent divorced,Percent widowed,Percent less than high school, Percent high school graduate,Percent some college or associates,Percent college graduate,Percent graduate degree,Median income in past year,"Percent, 100 poverty status","Percent, 100 TO 149 poverty status","Percent, 150 poverty status","Total population, born in state of residence",Percent born in state of residence,RES_RATIO,State,Total Gender,Region
10899,75755,690,760,900,1250,1390,4863,38.8,48.3,51.7,82.4,13.1,0.0,0.1,0.0,3.1,4.4,3.0,26.7,54.6,11.3,7.4,21.3,36.2,31.6,9.2,1.7,25597,17.9,10.6,71.5,2898,59.59284392350401,1.0,TX,100.0,SW
19297,74467,610,670,850,1120,1310,14166,44.5,48.0,52.0,65.7,4.5,12.3,0.1,0.0,16.2,5.0,3.7,23.9,49.2,18.2,8.7,12.1,35.0,32.7,13.7,6.4,31147,14.5,10.9,74.6,9623,67.93025554143725,1.0,OK,100.0,SW
14848,85320,1340,1470,1740,2390,2720,315,45.6,40.6,59.4,69.2,0.0,15.9,0.0,0.0,8.9,41.0,44.4,22.5,54.5,2.5,20.5,16.1,39.3,17.0,19.6,8.0,15292,22.8,17.0,60.2,125,39.68253968253968,1.0,AZ,100.0,SW
17180,78070,1110,1280,1550,1970,2400,19836,47.2,50.7,49.3,78.7,2.7,0.2,0.7,0.0,12.1,22.1,11.2,21.1,67.1,8.5,3.3,4.6,20.8,33.9,27.7,13.1,45154,7.2,5.7,87.0,10714,54.01290582778786,1.0,TX,100.0,SW
14774,85123,1080,1180,1400,1920,2180,8828,49.9,51.9,48.1,75.0,3.4,0.0,0.2,0.2,10.6,32.2,18.9,21.9,56.2,12.2,9.7,15.4,30.4,42.8,7.4,4.1,36713,9.8,6.1,84.0,2911,32.97462618939737,1.0,AZ,100.0,SW
19248,74081,590,670,850,1130,1440,2008,41.2,54.0,46.0,87.3,0.0,6.2,0.0,0.0,6.5,0.6,1.2,20.6,60.9,11.6,6.9,13.0,48.4,23.7,9.6,5.3,29509,11.7,10.6,77.7,1395,69.47211155378487,1.0,OK,100.0,SW
1293,78619,1290,1430,1680,2150,2490,6896,44.4,49.0,51.0,92.0,0.0,1.5,0.1,0.0,5.8,11.5,10.4,11.2,82.0,5.6,1.2,1.2,16.4,27.2,35.4,19.9,63213,1.7,0.5,97.8,3356,48.66589327146172,1.0,TX,100.0,SW
5334,75243,1180,1250,1470,1850,2420,63907,33.7,48.9,51.1,27.5,44.0,0.3,7.2,0.0,10.2,23.3,44.2,41.8,41.0,13.9,3.3,14.5,23.1,28.5,20.8,13.2,33040,20.5,14.2,65.3,26509,41.48058898086281,1.0,TX,100.0,SW
5245,75072,1480,1560,1840,2320,3020,55997,38.6,50.4,49.6,67.0,8.2,0.2,11.9,0.1,10.2,10.7,19.7,23.2,65.2,8.2,3.4,1.9,11.0,24.8,40.5,21.8,69367,4.5,2.2,93.3,21446,38.298480275729055,1.0,TX,100.0,SW
13952,74079,720,730,850,1150,1290,4592,39.1,46.8,53.2,81.5,2.3,6.9,0.4,0.2,7.9,2.8,0.9,26.0,47.1,17.2,9.7,8.0,43.6,29.7,15.6,3.1,33103,17.5,8.9,73.6,3287,71.58101045296166,1.0,OK,100.0,SW
5203,75022,1880,1990,2340,2960,3850,26691,43.2,52.1,47.9,70.0,2.9,0.2,15.7,0.0,6.4,14.5,24.5,23.3,65.3,8.1,3.3,3.1,11.4,17.6,43.2,24.7,68635,5.7,3.8,90.5,10936,40.97261249110187,1.0,TX,100.0,SW
13914,73141,690,730,900,1200,1360,2771,40.8,45.1,54.9,35.4,44.0,0.5,0.0,0.0,11.2,15.2,8.7,28.3,43.3,23.8,4.6,14.6,32.4,39.2,9.5,4.3,33476,19.1,6.5,74.3,1758,63.442800433056654,1.0,OK,100.0,SW
13848,73036,670,710,880,1170,1330,20777,35.2,51.9,48.1,69.2,6.0,7.5,0.6,0.2,8.5,16.7,10.9,36.5,41.7,16.3,5.6,13.5,35.5,31.5,14.4,5.0,30740,18.8,8.3,72.9,13517,65.05751552197141,1.0,OK,100.0,SW
18982,75567,840,840,1060,1320,1720,3762,45.2,48.4,51.6,86.9,6.9,0.1,2.4,0.2,3.5,2.3,3.7,21.3,57.3,12.9,8.6,6.4,39.9,28.7,14.5,10.5,40968,14.2,9.1,76.7,2594,68.95268474215843,1.0,TX,100.0,SW
14836,85297,1950,2130,2530,3470,3950,35535,33.7,49.4,50.6,70.1,3.1,0.3,8.0,0.0,14.3,15.4,14.0,28.4,57.2,11.2,3.3,1.4,15.8,37.3,29.0,16.5,55786,5.5,3.9,90.6,14522,40.86675109047418,1.0,AZ,100.0,SW
8509,77084,1220,1300,1550,2040,2640,109115,33.2,48.7,51.3,33.4,16.0,1.5,10.9,0.3,21.8,47.6,51.5,33.6,50.1,12.2,4.2,16.1,24.0,30.2,21.0,8.7,36478,11.8,11.5,76.7,52173,47.8146909224213,1.0,TX,100.0,SW
10889,75647,850,920,1100,1530,1710,13457,37.6,48.6,51.4,77.4,11.9,0.2,0.4,0.0,8.1,9.2,4.5,23.8,51.3,17.8,7.1,14.8,30.3,37.8,11.5,5.7,34337,15.9,9.5,74.5,10232,76.03477743925095,1.0,TX,100.0,SW
14851,85321,910,990,1180,1650,1880,4313,45.4,45.1,54.9,63.4,0.0,14.7,1.3,0.0,19.0,24.8,21.7,36.3,43.7,11.1,8.9,13.6,25.1,33.3,19.2,8.8,30039,16.6,6.7,76.7,1639,38.00139114305587,1.0,AZ,100.0,SW
19263,74116,590,660,840,1100,1290,3503,35.6,52.5,47.5,45.0,7.6,9.7,2.7,0.9,23.8,32.3,31.2,41.2,35.7,20.1,3.0,25.2,40.6,25.5,8.0,0.7,31304,23.9,10.8,65.3,1963,56.03768198686841,1.0,OK,100.0,SW
9795,76522,710,720,910,1290,1550,41895,33.9,48.9,51.1,58.5,14.7,0.5,1.9,0.5,20.1,20.6,15.0,25.2,53.4,16.0,5.4,6.0,28.3,45.2,14.9,5.6,38818,8.7,9.9,81.4,15388,36.72992003819072,1.0,TX,100.0,SW
13881,73093,750,790,980,1310,1480,3817,38.4,50.3,49.7,77.8,0.0,5.5,0.8,0.0,12.5,10.2,6.2,25.1,59.8,7.9,7.1,7.2,19.1,40.2,22.6,10.9,55214,5.0,6.0,89.0,2637,69.0856693738538,1.0,OK,100.0,SW
8610,77511,830,1080,1220,1580,2080,51984,34.7,48.1,51.9,64.0,4.9,0.7,1.2,0.0,21.2,41.2,29.3,31.3,49.2,13.3,6.2,17.1,28.0,35.4,14.3,5.2,37495,8.9,12.7,78.5,35018,67.36303477993229,1.0,TX,100.0,SW
19546,77974,910,990,1230,1570,1770,670,36.3,52.7,47.3,88.7,0.0,0.0,0.0,0.0,10.7,11.3,4.8,16.6,61.0,13.3,9.1,2.7,23.4,64.7,7.5,1.7,22457,36.9,8.7,54.5,598,89.25373134328358,1.0,TX,100.0,SW
10900,75765,770,850,1010,1410,1560,8195,51.5,45.5,54.5,81.8,12.6,0.0,0.4,0.0,4.6,5.9,5.5,25.7,53.4,12.8,8.1,9.5,28.3,31.2,16.7,14.3,29430,13.4,9.2,77.5,4959,60.51250762660159,1.0,TX,100.0,SW
5198,75007,1340,1410,1660,2090,2730,55050,40.1,50.3,49.7,51.4,7.2,0.4,16.3,0.7,18.6,28.8,35.1,30.2,55.2,10.7,3.9,8.5,17.1,31.0,28.7,14.7,50587,7.2,4.3,88.4,24095,43.769300635785655,1.0,TX,100.0,SW
10243,86440,670,780,990,1380,1540,8403,47.0,48.9,51.1,79.3,0.5,4.4,0.4,0.0,10.8,19.9,3.9,23.8,48.0,17.5,10.6,11.5,42.8,33.9,7.1,4.8,31465,13.3,13.3,73.3,1953,23.241699393073905,1.0,AZ,100.0,SW
5108,78412,1070,1160,1420,1850,2170,39728,30.2,49.2,50.8,57.7,3.8,0.6,3.7,0.1,29.3,57.0,26.2,46.3,35.5,14.5,3.7,8.9,26.0,33.8,20.5,10.8,31446,22.2,6.4,71.3,28214,71.01792186870722,1.0,TX,100.0,SW
15588,86301,940,1150,1410,1950,2250,26204,57.9,50.1,49.9,85.3,0.8,1.8,2.6,0.1,6.4,8.9,7.7,25.2,51.2,15.2,8.4,4.3,23.1,35.7,21.9,14.9,36336,12.0,7.4,80.6,6509,24.839719126850863,1.0,AZ,100.0,SW
14732,85013,1450,1590,1880,2580,2930,20947,39.0,51.2,48.8,65.6,7.9,1.8,3.1,0.2,16.4,27.9,16.9,43.3,36.1,15.1,5.5,9.5,14.6,29.2,26.3,20.3,50874,11.4,8.0,80.6,8732,41.686160309352175,1.0,AZ,100.0,SW
18144,85607,620,660,830,1170,1410,17009,32.6,48.0,52.0,39.6,1.5,1.8,0.8,0.0,45.3,87.8,76.1,39.2,40.6,15.1,5.1,22.3,31.3,31.6,9.7,5.1,24820,27.7,18.2,54.1,10651,62.6197895231936,1.0,AZ,100.0,SW
1325,78665,1440,1590,1870,2400,2780,64087,36.1,50.1,49.9,55.0,11.1,0.3,10.3,0.3,17.6,23.5,24.8,27.3,58.4,10.7,3.6,2.9,16.2,29.2,31.4,20.2,56577,4.8,4.3,90.9,27314,42.62018818169051,1.0,TX,100.0,SW
13,79530,740,790,1020,1380,1670,436,44.3,53.2,46.8,89.4,0.0,0.0,0.0,2.5,7.8,12.6,8.1,26.2,44.4,20.8,8.5,7.8,38.6,36.9,16.0,0.7,32232,4.0,3.3,92.7,353,80.96330275229357,1.0,TX,100.0,SW
19541,77951,710,780,970,1240,1410,1442,35.4,38.7,61.3,54.4,11.3,0.0,0.0,0.0,26.5,74.3,41.1,42.1,43.7,4.9,9.3,23.0,47.9,25.5,1.0,2.6,24111,33.0,1.7,65.3,1185,82.17753120665742,1.0,TX,100.0,SW
1330,78676,1200,1330,1560,2000,2320,15896,48.7,51.8,48.2,83.5,1.2,0.5,0.7,0.3,12.6,15.3,15.1,25.4,56.0,13.0,5.7,7.1,13.6,29.6,33.8,15.9,43541,13.8,4.2,82.1,9279,58.37317564167086,1.0,TX,100.0,SW
6730,79924,680,830,990,1380,1690,60399,34.6,50.0,50.0,37.1,8.1,1.1,1.8,0.4,35.5,72.2,58.5,35.1,44.1,14.6,6.2,18.9,26.9,34.8,13.7,5.6,26999,17.8,13.6,68.6,32639,54.038974155201245,1.0,TX,100.0,SW
10458,88024,660,710,820,1160,1330,546,29.0,40.5,59.5,7.3,0.0,0.0,0.0,0.0,38.5,100.0,100.0,50.7,25.9,15.6,7.8,55.9,20.5,13.3,7.4,2.9,12198,29.1,35.3,35.5,209,38.27838827838828,1.0,NM,100.0,SW
2580,78559,590,650,830,1070,1210,12752,32.3,46.9,53.1,56.2,0.2,0.4,0.1,0.0,35.0,90.9,60.1,31.5,47.2,12.7,8.6,28.0,28.3,29.5,9.4,4.8,28600,23.2,14.1,62.6,9042,70.90652446675031,1.0,TX,100.0,SW
12199,79705,1140,1140,1360,1720,2320,44516,31.4,52.8,47.2,59.0,8.9,0.7,0.7,0.0,20.2,42.6,28.2,29.6,54.5,10.9,5.1,9.3,20.0,30.9,27.8,11.9,54412,10.0,3.2,86.8,30773,69.12795399406954,1.0,TX,100.0,SW
14784,85143,1610,1750,2080,2850,3250,41517,37.5,49.0,51.0,74.0,3.8,1.6,2.2,0.0,14.4,24.2,15.7,26.1,58.3,11.5,4.1,7.1,29.7,40.2,16.3,6.6,42987,7.2,6.6,86.2,15848,38.17231495531951,1.0,AZ,100.0,SW
8601,77498,1460,1550,1850,2440,3150,53092,36.5,48.9,51.1,36.8,19.8,0.3,28.6,0.0,8.7,22.1,53.4,34.2,52.3,9.0,4.4,11.4,19.2,26.5,26.0,16.9,40834,7.1,8.5,84.4,24321,45.809161455586526,1.0,TX,100.0,SW
6755,73718,660,680,890,1150,1200,449,45.3,48.3,51.7,94.2,0.0,0.9,0.0,0.0,0.7,9.8,8.0,14.4,64.9,10.3,10.5,7.0,36.9,33.5,15.9,6.7,37344,7.1,11.4,81.5,330,73.4966592427617,1.0,OK,100.0,SW
2578,78552,700,780,990,1280,1450,41277,33.1,49.6,50.4,59.6,0.8,0.4,1.6,0.0,30.6,80.4,50.8,31.2,52.0,10.7,6.1,19.2,28.6,30.4,13.5,8.4,31297,20.6,9.8,69.6,29446,71.3375487559658,1.0,TX,100.0,SW
8538,77346,1370,1460,1740,2290,2960,75577,36.1,48.2,51.8,49.5,21.5,0.9,3.7,0.0,18.4,28.4,22.3,27.9,56.6,10.6,4.9,6.2,17.7,33.9,28.5,13.7,58308,7.1,3.9,89.0,44103,58.355055109358666,1.0,TX,100.0,SW
8563,77396,1130,1200,1430,1880,2440,58893,33.5,53.5,46.5,31.3,29.0,0.7,3.9,0.1,19.2,45.9,41.9,38.4,46.7,11.0,3.9,16.8,29.2,29.4,14.0,10.6,40665,13.3,4.7,82.0,35571,60.3993683459834,1.0,TX,100.0,SW
19279,74145,710,780,980,1290,1510,17955,34.5,49.1,50.9,56.1,12.4,3.7,3.7,0.0,18.5,25.4,24.1,35.3,41.4,17.0,6.3,10.1,27.7,35.0,18.7,8.5,35059,14.6,10.3,75.2,9269,51.62350320245057,1.0,OK,100.0,SW
1295,78621,1010,1120,1310,1690,1980,27860,39.2,48.1,51.9,49.7,10.9,1.4,0.4,0.1,19.3,45.6,36.6,28.7,52.7,14.3,4.4,18.9,31.4,25.9,13.3,10.6,45933,8.8,14.0,77.2,17833,64.00933237616655,1.0,TX,100.0,SW
8593,77479,1540,1640,1960,2580,3340,92355,40.9,49.1,50.9,33.6,8.5,0.2,48.0,0.1,7.6,10.0,47.9,23.6,66.8,6.2,3.5,4.4,10.0,17.2,35.2,33.2,67424,3.7,3.5,92.8,34025,36.84153537978453,1.0,TX,100.0,SW
19240,74061,630,700,880,1160,1350,2379,42.5,48.9,51.1,65.7,0.3,16.3,0.7,0.0,16.6,8.2,7.7,26.5,52.7,13.8,7.0,7.4,39.8,28.3,15.9,8.6,33981,8.8,9.7,81.4,1575,66.20428751576293,1.0,OK,100.0,SW
5430,76015,1190,1340,1580,2090,2590,18540,32.3,47.7,52.3,45.7,19.9,0.4,6.0,0.3,19.4,30.2,30.6,36.5,42.6,16.5,4.4,10.3,28.0,35.0,17.2,9.5,35608,12.7,14.3,73.0,9913,53.46817691477885,1.0,TX,100.0,SW
5109,78413,1080,1180,1440,1880,2200,35103,37.9,49.5,50.5,58.2,4.2,0.3,3.2,0.0,28.9,59.7,26.3,34.4,47.8,13.2,4.7,7.6,26.4,35.3,18.4,12.3,40600,13.1,5.9,81.0,25870,73.6974047802182,1.0,TX,100.0,SW
19190,85737,1130,1280,1690,2400,2810,22951,52.4,46.5,53.5,78.3,1.3,0.1,3.2,0.0,11.7,19.0,15.2,22.9,59.7,9.9,7.6,4.3,12.9,28.7,29.2,24.9,49113,7.1,2.7,90.2,6275,27.340856607555224,1.0,AZ,100.0,SW
13888,73105,810,860,1060,1410,1600,5810,30.6,48.2,51.8,34.2,51.6,0.3,6.2,0.0,6.3,4.5,12.9,50.4,32.2,13.0,4.4,6.4,17.4,36.8,22.9,16.5,31230,22.5,14.8,62.7,3740,64.37177280550775,1.0,OK,100.0,SW
17152,76958,690,830,1040,1360,1750,289,30.4,49.8,50.2,87.2,0.0,1.4,0.0,0.0,11.4,11.4,0.0,19.3,65.2,9.2,6.3,0.0,26.9,31.7,41.4,0.0,42237,1.4,7.6,91.0,241,83.39100346020761,1.0,TX,100.0,SW
5439,76023,980,1010,1140,1610,1660,7192,40.0,51.6,48.4,89.9,0.3,0.3,0.0,0.0,6.1,10.9,7.8,22.3,61.0,10.4,6.2,9.7,38.4,33.2,15.7,3.1,34487,10.0,7.4,82.6,5468,76.02892102335929,1.0,TX,100.0,SW
1297,78623,1020,1160,1390,1770,2110,1575,59.7,48.8,51.2,85.0,0.0,0.0,3.9,0.0,10.2,4.9,8.8,6.4,75.3,12.7,5.7,1.1,19.2,30.9,31.0,17.8,46974,4.5,0.0,95.5,1045,66.34920634920634,1.0,TX,100.0,SW
18146,85609,660,700,880,1240,1490,546,64.8,48.9,51.1,100.0,0.0,0.0,0.0,0.0,0.0,15.8,15.8,3.1,89.6,0.0,7.3,2.6,13.2,53.7,28.4,2.1,41563,2.4,0.0,97.6,98,17.94871794871795,1.0,AZ,100.0,SW
5411,76262,1320,1430,1680,2160,2760,43589,38.4,47.8,52.2,70.8,5.2,0.3,7.1,0.2,11.9,15.5,16.8,22.8,65.5,9.5,2.2,4.3,10.7,26.9,37.6,20.6,67109,3.7,2.5,93.8,20613,47.289453761270046,1.0,TX,100.0,SW
1819,77564,770,820,990,1300,1660,1876,51.6,43.4,56.6,94.4,0.6,0.0,0.4,0.0,3.3,13.4,6.9,12.2,65.2,11.6,11.0,18.0,31.1,41.3,7.4,2.3,27378,4.9,18.2,77.0,1467,78.19829424307036,1.0,TX,100.0,SW
7085,86038,1600,1710,2110,2580,3120,210,32.4,40.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,57.3,12.8,0.0,0.0,28.2,59.0,12.8,0.0,43015,7.1,76.2,16.7,126,60.0,1.0,AZ,100.0,SW
8478,77053,1140,1210,1450,1910,2470,30256,35.4,49.5,50.5,19.4,41.4,1.5,0.9,0.0,21.9,54.0,50.2,44.0,39.4,13.8,2.8,27.9,32.7,26.7,8.1,4.6,29102,18.2,13.5,68.3,18619,61.53820729772607,1.0,TX,100.0,SW
18082,75090,710,870,1020,1380,1700,26273,34.1,50.0,50.0,66.0,11.2,0.4,0.6,0.2,16.7,32.4,27.0,31.0,46.9,16.3,5.8,16.0,34.8,34.4,10.6,4.2,31931,15.2,10.5,74.3,16029,61.00940128649184,1.0,TX,100.0,SW
17252,78250,970,1110,1350,1720,2090,57849,35.4,50.7,49.3,51.8,4.8,0.9,3.2,0.0,29.6,63.8,33.0,33.0,48.9,13.6,4.5,7.3,23.2,36.6,21.2,11.8,39109,10.7,8.0,81.4,37054,64.05296547909212,1.0,TX,100.0,SW
5283,75159,1130,1190,1410,1780,2320,22993,36.6,55.9,44.1,47.4,16.6,0.7,0.7,0.0,19.6,46.3,36.5,39.9,44.8,11.4,4.0,24.3,32.6,30.0,9.0,4.0,34498,11.7,17.8,70.5,14475,62.95394250424042,1.0,TX,100.0,SW
5195,75001,1740,1830,2160,2720,3550,16808,35.3,50.0,50.0,51.7,18.7,0.7,8.1,0.0,14.7,26.3,28.7,48.0,33.2,16.6,2.2,3.3,11.2,24.2,37.0,24.3,57214,6.7,8.9,84.4,6618,39.37410756782485,1.0,TX,100.0,SW
10871,75451,770,850,1010,1410,1560,1496,43.9,48.9,51.1,82.5,7.0,0.0,0.4,0.0,7.0,7.2,2.4,12.5,62.4,16.1,9.0,9.8,26.1,31.1,29.5,3.6,31925,9.3,13.2,77.5,1169,78.14171122994652,1.0,TX,100.0,SW
5089,78368,740,820,1010,1330,1550,9474,40.1,49.6,50.4,61.2,0.4,0.2,0.1,0.0,31.7,60.7,40.2,33.0,43.3,13.1,10.6,22.6,30.1,35.3,10.0,1.9,28032,23.6,14.1,62.3,8072,85.20160439096475,1.0,TX,100.0,SW
11187,91402,1470,1670,2130,2770,3040,66710,35.1,50.8,49.2,16.9,2.8,0.9,14.7,0.2,9.2,69.6,81.2,44.6,40.8,9.7,5.0,33.3,26.3,21.5,15.9,3.0,27806,20.1,14.1,65.8,29201,43.77304751911258,1.0,CA,100.0,NW
2489,80466,1510,1700,2060,2740,3240,3469,44.2,53.4,46.6,95.2,0.0,0.0,0.0,0.0,4.8,5.4,3.2,28.9,52.4,13.7,5.1,1.2,14.3,24.3,39.0,21.2,52572,10.3,6.1,83.5,1182,34.07321994811185,1.0,CO,100.0,NW
17446,94561,1550,1840,2250,2940,3470,45386,36.2,50.3,49.7,49.2,8.8,0.2,9.3,1.0,14.6,33.7,30.1,32.7,53.7,9.6,3.9,11.4,28.7,36.8,17.9,5.2,47977,7.0,4.5,88.5,31605,69.63601110474596,1.0,CA,100.0,NW
2008,59101,710,770,1010,1390,1580,41797,36.5,49.2,50.8,77.8,2.0,9.0,0.6,0.0,7.8,9.4,3.7,37.0,40.9,18.3,3.8,9.0,36.3,32.3,16.5,6.0,33484,15.6,9.6,74.8,26396,63.15285786061201,1.0,MT,100.0,NW
2442,83650,710,810,1010,1420,1660,550,53.3,59.1,40.9,80.2,0.0,1.1,0.0,0.0,18.4,15.3,5.6,13.6,63.2,15.4,7.9,16.6,30.8,39.3,11.4,1.9,28214,3.6,28.5,67.9,270,49.09090909090909,1.0,ID,100.0,NW
4699,81008,1030,1090,1430,1870,2140,11728,35.6,47.7,52.3,72.6,5.4,2.8,2.2,0.0,13.4,37.4,8.6,30.7,47.2,13.8,8.2,5.9,24.2,37.4,19.9,12.6,40578,11.3,8.2,80.4,6839,58.313437926330145,1.0,CO,100.0,NW
676,99645,800,850,1120,1590,1910,31494,36.5,51.1,48.9,77.7,1.4,5.7,1.2,0.9,11.1,6.4,4.7,28.1,55.7,11.4,4.8,4.7,27.1,37.1,20.4,10.7,43008,8.7,5.0,86.3,13143,41.73175843017718,1.0,AK,100.0,NW
2500,80510,1220,1320,1620,2210,2570,705,50.2,57.3,42.7,88.1,0.3,0.0,0.0,0.0,11.6,6.2,18.2,38.8,49.9,5.6,5.6,1.7,20.8,22.4,25.6,29.6,57217,2.8,2.6,94.6,198,28.08510638297873,1.0,CO,100.0,NW
5863,80130,2080,2300,2780,3670,4120,25293,39.7,50.2,49.8,78.0,1.2,0.5,8.3,0.0,9.6,9.8,13.2,25.4,63.3,8.3,3.0,1.4,9.7,21.6,43.3,24.0,66524,2.3,2.3,95.4,9363,37.01814731348595,1.0,CO,100.0,NW
11277,92604,2420,2640,3170,4310,5030,27750,43.4,47.5,52.5,51.6,1.4,0.4,31.8,0.8,9.9,11.9,45.6,30.0,53.6,11.5,4.9,3.9,8.5,22.8,37.4,27.4,51259,8.3,2.9,88.9,12450,44.86486486486487,1.0,CA,100.0,NW
18578,95205,900,1000,1310,1860,2230,39154,31.0,50.0,50.0,25.6,7.1,1.6,6.6,0.5,20.9,76.6,64.1,44.4,40.8,10.2,4.6,43.6,30.3,21.4,3.2,1.5,28110,24.0,11.2,64.8,23919,61.08954385247995,1.0,CA,100.0,NW
13797,84116,940,1120,1340,1840,2060,37136,32.2,52.8,47.2,42.8,3.8,1.8,7.1,3.2,16.6,44.3,44.1,41.4,41.0,14.4,3.2,18.1,29.7,27.8,17.4,7.0,36419,12.1,9.6,78.3,18651,50.22350280051702,1.0,UT,100.0,NW
2966,89705,1120,1290,1680,2390,2860,5100,52.1,48.7,51.3,75.3,0.0,1.7,9.7,0.0,6.5,15.3,20.1,19.3,62.7,11.3,6.7,9.3,25.4,37.9,18.5,8.8,44381,8.9,5.0,86.0,1053,20.647058823529413,1.0,NV,100.0,NW
7827,59485,620,660,860,1210,1360,767,43.3,48.9,51.1,88.9,0.0,1.7,0.0,0.0,9.0,4.7,1.1,18.2,68.7,5.9,7.2,4.0,28.9,34.2,21.1,11.7,40588,6.4,1.8,91.8,361,47.06649282920469,1.0,MT,100.0,NW
667,99518,1030,1140,1500,2130,2560,9837,32.1,52.3,47.7,61.9,6.9,5.1,4.4,0.2,17.0,11.6,9.2,39.9,43.1,14.9,2.0,4.3,24.1,39.7,19.7,12.3,45278,10.6,11.8,77.6,4733,48.11426247839788,1.0,AK,100.0,NW
19691,93223,690,710,940,1310,1510,10359,29.3,52.0,48.0,31.6,0.2,1.2,0.4,0.2,32.4,89.2,66.5,41.9,41.5,11.5,5.1,41.5,32.0,21.9,3.4,1.2,22276,24.1,17.0,58.8,7368,71.1265566174341,1.0,CA,100.0,NW
11352,92870,1850,2010,2420,3290,3840,52384,38.0,49.3,50.7,48.9,2.4,0.4,18.2,0.1,20.0,35.9,38.9,33.0,51.7,10.6,4.7,9.1,19.0,28.1,26.8,16.9,47255,8.5,4.8,86.7,31775,60.65783445326818,1.0,CA,100.0,NW
17652,95131,2460,2790,3260,4160,4660,30745,37.7,53.3,46.7,10.9,1.3,1.0,69.8,0.4,9.4,15.6,69.1,35.1,56.1,5.5,3.4,12.1,12.7,18.2,29.9,27.1,65700,7.8,4.2,88.1,10778,35.05610668401366,1.0,CA,100.0,NW
15808,96016,900,1020,1340,1900,2280,297,66.4,52.5,47.5,96.6,0.0,0.0,0.0,0.0,3.4,3.4,8.6,24.4,75.6,0.0,0.0,6.2,31.4,37.6,24.8,0.0,28281,26.3,8.1,65.7,191,64.3097643097643,1.0,CA,100.0,NW
15401,97114,1440,1550,1770,2480,2880,5136,41.2,48.2,51.8,79.8,0.0,0.3,0.1,0.0,13.6,21.3,14.6,25.8,55.6,11.5,7.1,10.7,24.4,31.2,19.1,14.6,34182,11.5,4.7,83.8,2893,56.32788161993769,1.0,OR,100.0,NW
15654,81019,860,900,1180,1540,1760,1418,50.7,44.8,55.2,92.8,0.0,0.0,0.0,0.0,7.2,5.6,0.0,22.3,65.1,4.5,8.1,7.1,41.0,33.7,8.1,10.1,24022,8.0,5.5,86.5,801,56.48801128349788,1.0,CO,100.0,NW
9767,98930,820,830,1090,1540,1630,15071,29.5,49.6,50.4,45.9,0.3,1.0,0.1,0.4,26.6,79.2,66.6,41.2,43.6,10.1,5.1,33.5,38.7,18.7,6.3,2.8,32849,16.3,13.5,70.2,8917,59.16661137283524,1.0,WA,100.0,NW
17740,93463,1870,2160,2450,3230,3680,8099,53.9,47.5,52.5,75.6,0.4,0.0,2.9,0.2,14.4,19.4,22.9,25.7,49.8,18.8,5.6,5.5,15.7,35.0,26.5,17.2,56435,7.5,2.7,89.8,4102,50.648228176318064,1.0,CA,100.0,NW
17480,94618,1990,2370,2890,3780,4450,16845,44.0,49.3,50.7,68.8,3.4,0.2,12.8,0.1,11.7,8.9,16.2,33.0,52.8,9.8,4.4,1.6,3.1,8.9,35.5,50.9,109621,4.3,2.0,93.7,8010,47.55120213713269,1.0,CA,100.0,NW
7359,93631,980,990,1260,1770,2030,16656,40.7,48.7,51.3,66.4,0.5,1.1,6.0,0.0,15.9,43.2,24.1,30.8,49.5,13.4,6.3,15.3,26.8,36.4,14.7,6.8,36033,8.0,8.6,83.3,12574,75.49231508165227,1.0,CA,100.0,NW
11052,90305,1620,1850,2350,3050,3350,14612,44.2,45.0,55.0,6.5,75.7,0.2,1.1,0.0,7.9,14.0,20.2,43.2,32.2,18.9,5.7,8.6,20.7,34.3,21.1,15.3,43270,8.6,6.3,85.1,9057,61.983301396112786,1.0,CA,100.0,NW
11958,95324,990,1180,1440,2050,2450,7862,36.5,50.7,49.3,70.6,0.0,0.1,0.0,0.0,8.1,34.4,40.2,28.6,58.7,8.6,4.1,24.8,33.0,33.4,6.7,2.2,52660,17.0,5.0,78.0,5494,69.88043754769778,1.0,CA,100.0,NW
10614,83548,750,870,1130,1610,1920,159,37.5,54.7,45.3,96.2,0.0,0.0,0.0,0.0,3.8,0.0,3.9,28.7,48.7,21.7,0.9,0.0,30.8,51.6,12.1,5.5,38750,34.0,15.7,50.3,108,67.9245283018868,1.0,ID,100.0,NW
18598,95336,1160,1290,1690,2400,2880,49357,38.5,48.8,51.2,53.8,2.5,0.7,7.3,1.0,17.8,42.9,30.8,32.9,48.4,12.6,6.1,15.0,31.5,37.1,11.3,5.1,39349,10.3,7.7,82.0,33527,67.92754827076199,1.0,CA,100.0,NW
